id,prefecture_id,name_kanji,name_kana
1587,43,天草市,アマクサシ
1588,43,合志市,コウシシ
1589,43,美里町,ミサトマチ
1590,43,玉東町,ギョクトウマチ
1591,43,南関町,ナンカンマチ
1592,43,長洲町,ナガスマチ
1593,43,和水町,ナゴミマチ
1594,43,大津町,オオヅマチ
1595,43,菊陽町,キクヨウマチ
1596,43,南小国町,ミナミオグニマチ
1597,43,小国町,オグニマチ
1598,43,産山村,ウブヤマムラ
1599,43,高森町,タカモリマチ
1600,43,西原村,ニシハラムラ
1601,43,南阿蘇村,ミナミアソムラ
1602,43,御船町,ミフネマチ
1603,43,嘉島町,カシママチ
1604,43,益城町,マシキマチ
1605,43,甲佐町,コウサマチ
1606,43,山都町,ヤマトチョウ
1607,43,氷川町,ヒカワチョウ
1608,43,芦北町,アシキタマチ
1609,43,津奈木町,ツナギマチ
1610,43,錦町,ニシキマチ
1611,43,多良木町,タラギマチ
1612,43,湯前町,ユノマエマチ
1613,43,水上村,ミズカミムラ
1614,43,相良村,サガラムラ
1615,43,五木村,イツキムラ
1616,43,山江村,ヤマエムラ
1617,43,球磨村,クマムラ
1618,43,あさぎり町,アサギリチョウ
1619,43,苓北町,レイホクマチ
1620,44,大分市,オオイタシ
1621,44,別府市,ベップシ
1622,44,中津市,ナカツシ
1623,44,日田市,ヒタシ
1624,44,佐伯市,サイキシ
1625,44,臼杵市,ウスキシ
1626,44,津久見市,ツクミシ
1627,44,竹田市,タケタシ
1628,44,豊後高田市,ブンゴタカダシ
1629,44,杵築市,キツキシ
1630,44,宇佐市,ウサシ
1631,44,豊後大野市,ブンゴオオノシ
1632,44,由布市,ユフシ
1633,44,国東市,クニサキシ
1634,44,姫島村,ヒメシマムラ
1635,44,日出町,ヒジマチ
1636,44,九重町,ココノエマチ
1637,44,玖珠町,クスマチ
1638,45,宮崎市,ミヤザキシ
1639,45,都城市,ミヤコノジョウシ
1640,45,延岡市,ノベオカシ
1641,45,日南市,ニチナンシ
1642,45,小林市,コバヤシシ
1643,45,日向市,ヒュウガシ
1644,45,串間市,クシマシ
1645,45,西都市,サイトシ
1646,45,えびの市,エビノシ
1647,45,三股町,ミマタチョウ
1648,45,高原町,タカハルチョウ
1649,45,国富町,クニトミチョウ
1650,45,綾町,アヤチョウ
1651,45,高鍋町,タカナベチョウ
1652,45,新富町,シントミチョウ
1653,45,西米良村,ニシメラソン
1654,45,木城町,キジョウチョウ
1655,45,川南町,カワミナミチョウ
1656,45,都農町,ツノチョウ
1657,45,門川町,カドガワチョウ
1658,45,諸塚村,モロツカソン
1659,45,椎葉村,シイバソン
1660,45,美郷町,ミサトチョウ
1661,45,高千穂町,タカチホチョウ
1662,45,日之影町,ヒノカゲチョウ
1663,45,五ヶ瀬町,ゴカセチョウ
1664,46,鹿児島市,カゴシマシ
1665,46,鹿屋市,カノヤシ
1666,46,枕崎市,マクラザキシ
1667,46,阿久根市,アクネシ
1668,46,出水市,イズミシ
1669,46,指宿市,イブスキシ
1670,46,西之表市,ニシノオモテシ
1671,46,垂水市,タルミズシ
1672,46,薩摩川内市,サツマセンダイシ
1673,46,日置市,ヒオキシ
1674,46,曽於市,ソオシ
1675,46,霧島市,キリシマシ
1676,46,いちき串木野市,イチキクシキノシ
1677,46,南さつま市,ミナミサツマシ
1678,46,志布志市,シブシシ
1679,46,奄美市,アマミシ
1680,46,南九州市,ミナミキュウシュウシ
1681,46,伊佐市,イサシ
1682,46,姶良市,アイラシ
1683,46,三島村,ミシマムラ
1684,46,十島村,トシマムラ
1685,46,さつま町,サツマチョウ
1686,46,長島町,ナガシマチョウ
1687,46,湧水町,ユウスイチョウ
1688,46,大崎町,オオサキチョウ
1689,46,東串良町,ヒガシクシラチョウ
1690,46,錦江町,キンコウチョウ
1691,46,南大隅町,ミナミオオスミチョウ
1692,46,肝付町,キモツキチョウ
1693,46,中種子町,ナカタネチョウ
1694,46,南種子町,ミナミタネチョウ
1695,46,屋久島町,ヤクシマチョウ
1696,46,大和村,ヤマトソン
1697,46,宇検村,ウケンソン
1698,46,瀬戸内町,セトウチチョウ
1699,46,龍郷町,タツゴウチョウ
1700,46,喜界町,キカイチョウ
1701,46,徳之島町,トクノシマチョウ
1702,46,天城町,アマギチョウ
1703,46,伊仙町,イセンチョウ
1704,46,和泊町,ワドマリチョウ
1705,46,知名町,チナチョウ
1706,46,与論町,ヨロンチョウ
1707,47,那覇市,ナハシ
1708,47,宜野湾市,ギノワンシ
1709,47,石垣市,イシガキシ
1710,47,浦添市,ウラソエシ
1711,47,名護市,ナゴシ
1712,47,糸満市,イトマンシ
1713,47,沖縄市,オキナワシ
1714,47,豊見城市,トミグスクシ
1715,47,うるま市,ウルマシ
1716,47,宮古島市,ミヤコジマシ
1717,47,南城市,ナンジョウシ
1718,47,国頭村,クニガミソン
1719,47,大宜味村,オオギミソン
1720,47,東村,ヒガシソン
1721,47,今帰仁村,ナキジンソン
1722,47,本部町,モトブチョウ
1723,47,恩納村,オンナソン
1724,47,宜野座村,ギノザソン
1725,47,金武町,キンチョウ
1726,47,伊江村,イエソン
1727,47,読谷村,ヨミタンソン
1728,47,嘉手納町,カデナチョウ
1729,47,北谷町,チヤタンチョウ
1730,47,北中城村,キタナカグスクソン
1731,47,中城村,ナカグスクソン
1732,47,西原町,ニシハラチョウ
1733,47,与那原町,ヨナバルチョウ
1734,47,南風原町,ハエバルチョウ
1735,47,渡嘉敷村,トカシキソン
1736,47,座間味村,ザマミソン
1737,47,粟国村,アグニソン
1738,47,渡名喜村,トナキソン
1739,47,南大東村,ミナミダイトウソン
1740,47,北大東村,キタダイトウソン
1741,47,伊平屋村,イヘヤソン
1742,47,伊是名村,イゼナソン
1743,47,久米島町,クメジマチョウ
1744,47,八重瀬町,ヤエセチョウ
1745,47,多良間村,タラマソン
1746,47,竹富町,タケトミチョウ
1747,47,与那国町,ヨナグニチョウ
